,postcode,lat,lon,total_square,rooms,floor,city,settlement,district,area,price_mln
28968,125424.0,55.814103,37.421652,52.4,1.0,3.0,Москва,,Покровское-Стрешнево район,,26.46
28969,127055.0,55.786639,37.595138,140.0,4.0,5.0,Москва,,Тверской район,,63.99
28970,,55.68756,37.47127,37.0,2.0,7.0,Москва,,Очаково-Матвеевское район,,20.33
28971,142714.0,55.562179,37.851657,65.0,2.0,8.0,,с. Молоково,,Ново Молоково жилой комплекс,9.7
28972,127427.0,55.820044,37.602498,42.93,1.0,17.0,Москва,,Марфино район,,21.57
28973,115597.0,55.60715,37.75033,51.0,2.0,7.0,Москва,,Орехово-Борисово Южное район,,13.0
28974,,55.591548,37.430471,44.4,2.0,13.0,Москва,,Сосенское поселение,,14.3
28975,,55.700571,37.962692,55.92,2.0,11.0,Люберцы,,,Самолёт м-н,9.96
28976,141701.0,55.933374,37.502382,46.0,1.0,5.0,Долгопрудный,,,Центральный м-н,10.2
28977,121108.0,55.728138,37.45019,93.5,4.0,8.0,Москва,,Фили-Давыдково район,,27.58
28978,123100.0,55.762884,37.555532,119.0,3.0,4.0,Москва,,Пресненский район,,99.75
28979,141407.0,55.910155,37.390848,98.7,3.0,13.0,Химки,,,Новые Химки м-н,19.2
28980,143909.0,55.832996,37.955103,36.97,1.0,1.0,Балашиха,,,,5.01
28981,127495.0,55.922615,37.533949,26.0,1.0,14.0,Москва,,Северный район,,7.07
28982,108814.0,55.548306,37.51588,57.6,3.0,23.0,Москва,,Южное Бутово район,,13.05
28983,119530.0,55.706871,37.453828,38.0,1.0,14.0,Москва,,Очаково-Матвеевское район,,9.99
28984,121500.0,55.784344,37.35392,74.5,3.0,1.0,Москва,,Кунцево район,Рублёво пос.,18.5
28985,107076.0,55.798437,37.710598,44.72,1.0,6.0,Москва,,Преображенское район,,19.91
28986,121170.0,55.746127,37.521238,38.0,1.0,3.0,Москва,,Дорогомилово район,,21.75
28987,119331.0,55.688378,37.518849,77.3,3.0,8.0,Москва,,Раменки район,,30.0
28988,115547.0,55.579823,37.671403,86.0,2.0,3.0,Москва,,Бирюлёво Восточное район,,17.24
28989,108814.0,55.559942,37.507181,58.5,2.0,10.0,Москва,,Сосенское поселение,,15.12
28990,143408.0,55.834239,37.271179,98.0,3.0,21.0,Красногорск,,,Изумрудные холмы жилой комплекс,15.0
28991,121609.0,55.756346,37.406798,21.7,,1.0,Москва,,Крылатское район,,5.55
28992,119146.0,55.726601,37.582287,44.0,2.0,7.0,Москва,,Хамовники район,,23.5
28993,125371.0,55.826536,37.415303,60.9,3.0,10.0,Москва,,Покровское-Стрешнево район,,14.07
28994,123423.0,55.771555,37.482987,43.3,2.0,4.0,Москва,,Хорошёво-Мнёвники район,,12.85
28995,125371.0,55.829853,37.402906,90.23,3.0,7.0,Москва,,Покровское-Стрешнево район,,29.12
28996,111673.0,55.740504,37.855544,78.0,3.0,14.0,Москва,,Новокосино район,,15.6
28997,115598.0,55.585796,37.697045,41.5,1.0,5.0,Москва,,Бирюлёво Восточное район,,9.42
